frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin
1.0,44.0,273.0,88.378,4.3208392419558095e-10,0.9999999995679161,0.06338835712359366,0.6818181818181819,0.6184298246945882,1202.5979014786153,2098.0111956306896,104.90055978153448
1.0,60.0,171.0,13.8788,1.8493562237154038e-10,0.9999999998150644,0.06837568230197484,0.5,0.4316243176980252,197.69397780467875,389.56129885163745,19.478064942581874
26.0,339.0,341.0,177.9233423076923,2.781552765895867e-12,0.9999999999972184,0.5719024709723529,2.3008849557522124,1.7289824847798596,184.52417806364738,4029.1697149783877,201.4584857489194
1.0,81.0,102.0,82.411,3.162137218737371e-11,0.9999999999683786,0.07221948881469546,0.37037037037037035,0.2981508815556749,1122.110302785443,2423.4908417333854,121.17454208666928
1.0,125.0,300.0,88.378,3.0179303500688093e-10,0.999999999698207,0.06218765906215044,0.24,0.17781234093784956,1202.5979014786153,2036.2044069501417,101.81022034750708
1.0,81.0,88.0,13.8788,1.038480412773879e-11,0.9999999999896152,0.07305273875657461,0.37037037037037035,0.29731763161379576,197.69397780467875,435.4566977209419,21.772834886047097
1.0,529.0,886.0,13071.874,5.944995606910197e-10,0.9999999994055004,0.04407002553379139,0.05671077504725898,0.012640749513467588,176334.22446129215,182119.5878916379,9105.979394581895
1.0,141.0,153.0,88.378,1.7563728249569976e-11,0.9999999999824363,0.06933841210944891,0.2127659574468085,0.1434275453373596,1202.5979014786153,2425.183849569401,121.25919247847006
2.0,818.0,901.0,5246.5014,1.0732970068261238e-10,0.9999999998926703,0.058548322844518656,0.07334963325183375,0.01480131040731509,9769.511164248275,14974.7056940767,748.7352847038351
1.0,94.0,219.0,248.55870000000002,2.0825363655774254e-10,0.9999999997917464,0.06593443626486863,0.3191489361702128,0.25321449990534417,3363.241424185406,6246.614573906231,312.33072869531156
1.0,174.0,337.0,13.8788,2.7219804188405305e-10,0.999999999727802,0.06061426636924716,0.1724137931034483,0.11179952673420113,197.69397780467875,321.74088762311874,16.087044381155938
1.0,270.0,321.0,210.4032,7.433653692601183e-11,0.9999999999256635,0.061284774079596954,0.11111111111111112,0.049826337031514165,2848.5699691933937,4715.080173174384,235.75400865871921
1.0,191.0,289.0,439.6576,1.5319678858816133e-10,0.9999999998468032,0.06267129875922793,0.15706806282722513,0.0943967640679972,5940.933995646216,10181.215711887871,509.06078559439356
1.0,205.0,331.0,530.367,2.0098234188026254e-10,0.9999999997990177,0.06086398031946104,0.14634146341463414,0.0854774830951731,7164.49387245172,11733.830024411998,586.6915012205999
1.0,79.0,271.0,547.9032,3.43628681065411e-10,0.9999999996563713,0.06347914480587512,0.37974683544303794,0.3162676906371628,7401.035958626214,12940.69074142198,647.0345370710991
1.0,8.0,357.0,38.675,7.531024692752908e-10,0.9999999992468975,0.05979648564815661,3.75,3.6902035143518432,532.1646657074167,848.2886314372647,42.41443157186324
1.0,213.0,316.0,554.5776,1.6043744111016167e-10,0.9999999998395626,0.061497360442530735,0.14084507042253522,0.07934770998000448,7491.065526033237,12466.031114210762,623.3015557105382
26.0,347.0,355.0,131.01395,1.1748824135793257e-11,0.9999999999882512,0.5664940767602274,2.2478386167146973,1.6813445399544698,135.8826528962756,2924.302638987707,146.21513194938535
1.0,70.0,211.0,294.9357,2.4109314544773497e-10,0.9999999997589069,0.06632913246222548,0.42857142857142855,0.36224229610920305,3988.8109506800006,7480.119585205134,374.0059792602567
1.0,6.0,135.0,38.675,2.2408963573639085e-10,0.9999999997759104,0.07032863953422747,5.0,4.929671360465773,532.1646657074167,1098.878854748674,54.9439427374337
16.0,294.0,342.0,122.904375,9.007483647849313e-11,0.9999999999099252,0.36707073332127793,1.6326530612244898,1.265582327903212,130.50482076385435,1792.5094898175057,89.62547449087529
1.0,93.0,172.0,248.55870000000002,1.2577228147847563e-10,0.9999999998742277,0.06832298058224233,0.32258064516129037,0.254257664579048,3363.241424185406,6618.952707983433,330.9476353991717
1.0,73.0,185.0,2.5305,1.857971554386495e-10,0.9999999998142028,0.0676451778035435,0.410958904109589,0.3433137263060455,44.61916361836623,86.38749582278112,4.319374791139056
1.0,19.0,262.0,2.5305,4.709272971581413e-10,0.9999999995290727,0.06389092846729984,1.5789473684210527,1.5150564399537527,44.61916361836623,78.81573573101066,3.9407867865505333
1.0,260.0,362.0,2.5305,1.560396256650165e-10,0.9999999998439604,0.05959547677466892,0.11538461538461539,0.05578913860994647,44.61916361836623,70.76103553876719,3.5380517769383597
1.0,197.0,330.0,2.5305,2.141566923796745e-10,0.9999999997858433,0.06090579948221803,0.15228426395939085,0.09137846447717282,44.61916361836623,73.15336358169621,3.6576681790848107
1.0,303.0,309.0,38.675,8.317790900491673e-12,0.9999999999916822,0.061797471209154034,0.09900990099009901,0.03721242978094498,532.1646657074167,892.2838703692245,44.61419351846123
1.0,123.0,267.0,62.9408,2.4140711651909896e-10,0.9999999997585929,0.06366150258831366,0.24390243902439027,0.1802409364360766,859.480900392984,1509.603761465224,75.4801880732612
16.0,340.0,361.0,97.42998125,3.254418956544214e-11,0.9999999999674558,0.3623786568783142,1.4117647058823528,1.0493860490040385,103.46577125458126,1393.5001303281908,69.67500651640954
14.0,352.0,363.0,119.71968571428572,1.585420683625216e-11,0.9999999999841458,0.3215802178494846,1.1931818181818181,0.8716016003323335,128.2572719184554,1521.1136701584658,76.05568350792329
1.0,165.0,306.0,248.55870000000002,2.316498104448783e-10,0.9999999997683502,0.06192698863888296,0.18181818181818182,0.11989119317929886,3363.241424185406,5657.506850641005,282.8753425320503
1.0,97.0,167.0,530.367,1.102704594302395e-10,0.9999999998897295,0.06858730476028056,0.30927835051546393,0.24069104575518335,7164.49387245172,14189.902967215774,709.4951483607888
15.0,303.0,347.0,182.09004666666667,7.877964947056171e-11,0.9999999999212204,0.34544946021020556,1.4851485148514851,1.1396990546412795,194.12403997440876,2496.505855278314,124.8252927639157
1.0,540.0,897.0,10475.2676,5.917433210100853e-10,0.9999999994082567,0.04383032608674002,0.05555555555555556,0.011725229468815539,141309.15090886666,144884.6586323729,7244.232931618646
1.0,554.0,902.0,5248.7058,5.701172867134119e-10,0.9999999994298827,0.04372223164411497,0.05415162454873646,0.010429392904621491,70809.16620910732,72361.77818135209,3618.0889090676046
1.0,310.0,334.0,82.411,3.3733460469420606e-11,0.9999999999662665,0.06073886669732446,0.0967741935483871,0.036035326851062636,1122.110302785443,1831.9639962460615,91.59819981230308
1.0,87.0,91.0,2.5305,5.9041660449565825e-12,0.9999999999940958,0.07287257053624437,0.3448275862068966,0.2719550156706522,44.61916361836623,97.86502903256896,4.893251451628448
1.0,274.0,320.0,22.6304,6.666511787045692e-11,0.9999999999333349,0.06132717369212922,0.1094890510948905,0.04816187740276128,315.74245588799806,523.1890724862969,26.15945362431485
1.0,193.0,296.0,140.1582,1.616351497091273e-10,0.9999999998383649,0.062362661947805244,0.15544041450777202,0.09307775255996678,1901.0500479261095,3232.913360918497,161.64566804592485
1.0,27.0,88.0,248.55870000000002,9.76918546058414e-11,0.9999999999023081,0.07305273875019654,1.1111111111111112,1.0380583723609147,3363.241424185406,7408.146767071423,370.40733835357116
24.0,342.0,364.0,134.13000833333334,3.6495251265478146e-11,0.9999999999635047,0.5227865030125408,2.1052631578947367,1.5824766548821958,139.54575027487027,2755.192450240546,137.7596225120273
2.0,849.0,905.0,3433.5886,7.012124214611504e-11,0.9999999999298788,0.05843297992324826,0.07067137809187278,0.012238398168624522,6393.936004158172,9774.858856829931,488.7429428414966
1.0,76.0,220.0,313.6432,2.46311859797288e-10,0.9999999997536881,0.06588542927332362,0.39473684210526316,0.3288514128319395,4241.152454375748,7867.759268067895,393.3879634033948
1.0,38.0,341.0,38.675,6.152696130357072e-10,0.9999999993847304,0.0604489256475483,0.7894736842105263,0.729024758562978,532.1646657074167,862.4636008018383,43.12318004009192
1.0,557.0,909.0,10307.2192,5.774469791219872e-10,0.999999999422553,0.043571792058836364,0.053859964093357277,0.010288172034520912,139042.38164789302,141439.11829276744,7071.955914638373
1.0,84.0,95.0,248.55870000000002,1.637312507796196e-11,0.9999999999836269,0.07263372411564031,0.3571428571428571,0.2845091330272168,3363.241424185406,7335.263313515779,366.76316567578897
1.0,182.0,185.0,86.1458,4.297895372928906e-12,0.9999999999957021,0.06764517781582093,0.16483516483516486,0.09718998701934393,1172.4882286442096,2270.063218786862,113.5031609393431
1.0,146.0,196.0,140.1582,7.588041306405557e-11,0.9999999999241196,0.06708206900356381,0.2054794520547945,0.1383973830512307,1901.0500479261095,3630.807405829682,181.54037029148412
1.0,275.0,352.0,2.5305,1.1464562632568231e-10,0.9999999998853544,0.05999885514586567,0.10909090909090909,0.049092053945043415,44.61916361836623,71.49165601338484,3.5745828006692424
1.0,54.0,130.0,82.411,1.2241851976568796e-10,0.9999999998775815,0.07060874207574144,0.5555555555555556,0.48494681347981416,1122.110302785443,2332.590384839377,116.62951924196885
1.0,120.0,354.0,62.9408,4.270164222219819e-10,0.9999999995729836,0.0599177431944244,0.25,0.1900822568055756,859.480900392984,1374.2769150102404,68.71384575051202
1.0,223.0,354.0,82.411,2.0843349268773181e-10,0.9999999997915665,0.05991774320752127,0.13452914798206278,0.0746114047745415,1122.110302785443,1794.211236836287,89.71056184181435
1.0,185.0,208.0,210.4032,3.356626088191206e-11,0.9999999999664337,0.06647836457306315,0.16216216216216217,0.09568379758909902,2848.5699691933937,5361.290141857779,268.06450709288896
1.0,95.0,117.0,86.1458,3.301114936959948e-11,0.9999999999669889,0.07134755978651346,0.3157894736842105,0.24444191389769704,1172.4882286442096,2480.510409553581,124.02552047767907
3.0,812.0,876.0,4443.127666666666,8.289680053508164e-11,0.9999999999171032,0.07426910284933763,0.11083743842364531,0.03656833557430768,6426.850821481832,13349.987006403757,667.4993503201879
3.0,845.0,1118.0,3466.5618,4.409044240816229e-10,0.9999999995590956,0.06625757921470246,0.10650887573964496,0.0402512965249425,5014.359980862058,8962.690806994264,448.13454034971323
3.0,860.0,1105.0,5619.160833333332,3.8162473181557743e-10,0.9999999996183753,0.06664376336318856,0.10465116279069767,0.03800739942750911,8127.848299359822,14637.461331310878,731.8730665655439
3.0,806.0,1066.0,6167.726933333334,4.2058578841874805e-10,0.9999999995794142,0.06782980711645362,0.11166253101736973,0.04383272390091611,8921.28642593423,16438.77960342,821.938980171
6.0,414.0,505.0,6746.3787,1.520583658987107e-10,0.9999999998479416,0.1463699368597456,0.43478260869565216,0.2884126718359066,7977.526106276051,38574.72582660381,1928.7362913301906
6.0,441.0,496.0,2643.7880333333333,8.328893130737924e-11,0.9999999999167111,0.14718239662667887,0.40816326530612246,0.2609808686794436,3126.3463734510233,15239.50799016116,761.9753995080581
3.0,839.0,1072.0,4674.908766666666,3.611482224386009e-10,0.9999999996388518,0.06764459859882065,0.10727056019070322,0.03962596159188257,6762.095674853841,12415.87737931441,620.7938689657205
3.0,888.0,1081.0,4052.5913,2.8134428120552e-10,0.9999999997186557,0.06736867449784324,0.10135135135135136,0.033982676853508115,5861.984631013309,10706.119084291437,535.3059542145719
3.0,807.0,855.0,7058.644333333334,6.113198836033007e-11,0.999999999938868,0.07505664284192498,0.11152416356877323,0.03646752072684825,10209.896554756517,21510.871886161298,1075.543594308065
3.0,809.0,848.0,5304.250466666666,4.913225382097153e-11,0.9999999999508677,0.07532288088194142,0.11124845488257108,0.035925574000629665,7672.36646888058,16241.902246401416,812.0951123200708
3.0,911.0,1075.0,5229.873033333333,2.2994628423589347e-10,0.9999999997700537,0.06755237311207636,0.09879253567508232,0.031240162563005963,7564.788017781592,13865.065717515146,693.2532858757573
3.0,707.0,842.0,8063.2514,1.9641999138286792e-10,0.99999999980358,0.07555259280263807,0.1272984441301273,0.05174585132748924,11662.945784228425,24791.268273171045,1239.5634136585522
3.0,873.0,1048.0,4323.769333333334,2.5151614124752086e-10,0.9999999997484839,0.06839156822224676,0.10309278350515463,0.03470121528290787,6254.212642799184,11648.92877910452,582.4464389552261
2.0,857.0,898.0,4279.2341,5.0567772191811855e-11,0.9999999999494322,0.058635129312794805,0.07001166861143523,0.01137653929864043,7968.495985223987,12238.304064993237,611.9152032496619
13.0,277.0,333.0,110.34876923076922,1.047937292497636e-10,0.9999999998952063,0.3076248762831923,1.407942238267148,1.1003173619839557,118.87487541262009,1357.453074271296,67.8726537135648
1.0,21.0,66.0,210.4032,7.097633591968133e-11,0.9999999999290237,0.07440169655636977,1.4285714285714284,1.3541697320150585,2848.5699691933937,6476.742732623743,323.83713663118715
1.0,36.0,339.0,86.1458,6.159766030577885e-10,0.9999999993840234,0.060531483091849934,0.8333333333333333,0.7728018502414833,1172.4882286442096,1904.1945454045028,95.20972727022514
1.0,184.0,288.0,140.1582,1.6390733215132514e-10,0.9999999998360927,0.0627156392897546,0.16304347826086957,0.10032783897111497,1901.0500479261095,3261.5072054037914,163.07536027018958
2.0,843.0,888.0,3867.5277,5.590328200355543e-11,0.9999999999440967,0.058926352476656924,0.0711743772241993,0.012248024747542371,7201.914218527808,11134.478965992053,556.7239482996027
1.0,55.0,252.0,38.675,3.5837577350150696e-10,0.9999999996416242,0.06435477716360508,0.5454545454545454,0.48109976829094037,532.1646657074167,950.8443997371369,47.54221998685685
2.0,838.0,877.0,3527.5247,4.8261394880455555e-11,0.9999999999517386,0.059250057538902404,0.07159904534606205,0.01234898780715965,6568.841474402378,10230.51951991642,511.52597599582106
1.0,138.0,357.0,86.1458,3.908764423243838e-10,0.9999999996091236,0.05979648566981634,0.21739130434782608,0.15759481867800973,1172.4882286442096,1868.9862440047336,93.44931220023669
2.0,818.0,854.0,2984.7763,4.4669379306583323e-11,0.9999999999553306,0.05993852133494803,0.07334963325183375,0.013411111916885717,5558.264453147606,8792.012228816917,439.60061144084585
26.0,329.0,335.0,132.39137692307693,8.695932862679001e-12,0.9999999999913041,0.5742520971367671,2.370820668693009,1.796568571556242,137.31094141269017,3017.153450578536,150.85767252892683
2.0,834.0,883.0,7018.495999999999,6.123412887859558e-11,0.9999999999387659,0.059073051572928276,0.07194244604316546,0.012869394470237189,13068.89818141413,20272.46902359466,1013.6234511797329
1.0,332.0,391.0,3563.9344,8.487921476785232e-11,0.9999999999151208,0.05845576512519553,0.09036144578313253,0.031905680657937,48083.641769198824,74060.3842640771,3703.0192132038555
1.0,498.0,871.0,10360.3032,6.361740023663742e-10,0.999999999363826,0.04440114527545449,0.06024096385542168,0.01583981857996719,139758.42047628728,145799.32682811585,7289.966341405793
1.0,478.0,864.0,10453.1232,6.699820698230496e-10,0.9999999993300179,0.04455737661800383,0.06276150627615062,0.018204129658146793,141010.44978929218,147801.00498958107,7390.0502494790535
1.0,171.0,244.0,304.88070000000005,1.1229017715663758e-10,0.9999999998877098,0.06473073372539652,0.17543859649122806,0.11070786276583154,4122.956948501956,7435.174040613579,371.75870203067893
1.0,19.0,159.0,88.378,2.4459057001990914e-10,0.9999999997554094,0.06901450395818902,1.5789473684210527,1.5099328644628636,1202.5979014786153,2406.420478653733,120.32102393268666
1.0,485.0,871.0,10634.2992,6.678861907971623e-10,0.9999999993321138,0.04440114527404646,0.061855670103092786,0.017454524829046324,143454.2944651484,149654.9509214562,7482.747546072811
1.0,483.0,854.0,10585.7676,6.361013937805637e-10,0.9999999993638986,0.0447824810836447,0.06211180124223603,0.01732932015859133,142799.66199577725,150694.23548169213,7534.711774084607
1.0,482.0,862.0,7945.9224,6.557567822085275e-10,0.9999999993442432,0.04460221628697944,0.06224066390041494,0.0176384476134355,107191.34943172548,112505.28081545731,5625.264040772866
1.0,9.0,259.0,356.451,4.904796568894199e-10,0.9999999995095203,0.0640293794639632,3.333333333333333,3.26930395386937,4818.577798323725,8540.749593867244,427.03747969336223
1.0,545.0,883.0,7657.5507,5.521909596239993e-10,0.999999999447809,0.04413585380427428,0.05504587155963303,0.010910017755358749,103301.56467153311,106904.2457383573,5345.212286917866
1.0,501.0,882.0,7879.6224,6.52408349566258e-10,0.9999999993475917,0.044157840279597196,0.05988023952095808,0.01572239924136088,106297.04277957912,110077.60141024808,5503.880070512405
24.0,358.0,364.0,112.54017499999999,8.57980353430321e-12,0.9999999999914202,0.5227865030271318,2.011173184357542,1.48838668133041,117.08961115945118,2311.8182541620686,115.59091270810343
24.0,348.0,360.0,191.70836666666665,1.815125827420161e-11,0.9999999999818487,0.5241942945714891,2.0689655172413794,1.5447712226698904,199.43447682536618,3953.7654530412124,197.68827265206062
