Customer ID,Recency,Frequency,Monetary,Cluster,Labels
11523,347,1.0,7879.6224,0,Lost/Needed Attention Customers
11524,103,2.0,90.9085,1,Top/Best Customers
11525,340,2.0,11768.371600000002,1,Top/Best Customers
11526,359,1.0,7879.6224,0,Lost/Needed Attention Customers
11527,88,2.0,84.9415,2,Current Customer
11528,343,2.0,14397.130924999998,1,Top/Best Customers
11529,358,2.0,14397.130924999998,1,Top/Best Customers
11530,29,3.5,1128.9569000000001,1,Top/Best Customers
11531,354,2.0,9030.9772,1,Top/Best Customers
11532,32,2.0,142.6887,2,Current Customer
11533,18,2.0,41.2055,2,Current Customer
11534,348,2.0,11715.9283,1,Top/Best Customers
11535,319,2.0,14397.130924999998,1,Top/Best Customers
11536,313,2.0,14284.722,1,Top/Best Customers
11537,310,2.0,6489.9524,1,Top/Best Customers
11538,333,2.0,9074.4922,1,Top/Best Customers
11539,309,2.0,14397.130924999998,1,Top/Best Customers
11540,313,2.0,14397.130924999998,1,Top/Best Customers
11541,290,2.0,14397.130924999998,1,Top/Best Customers
11542,262,1.0,114.2682,0,Lost/Needed Attention Customers
11543,38,1.0,59.659,2,Current Customer
11544,153,1.0,196.6458,2,Current Customer
11545,199,1.0,59.659,0,Lost/Needed Attention Customers
11546,322,2.0,12848.121900000002,1,Top/Best Customers
11547,184,3.0,8708.880299999999,1,Top/Best Customers
11548,78,3.0,14397.130924999998,1,Top/Best Customers
11549,47,3.0,14397.130924999998,1,Top/Best Customers
11550,318,3.0,9319.303,1,Top/Best Customers
11551,333,1.0,59.659,0,Lost/Needed Attention Customers
11552,22,1.0,38.664,2,Current Customer
11553,159,1.0,23.7465,0,Lost/Needed Attention Customers
11554,265,1.0,38.664,0,Lost/Needed Attention Customers
11555,265,1.0,38.664,0,Lost/Needed Attention Customers
11556,38,1.0,23.7465,2,Current Customer
11557,173,1.0,23.7465,0,Lost/Needed Attention Customers
11558,59,1.0,23.7465,2,Current Customer
11559,60,1.0,38.664,2,Current Customer
11560,56,1.0,59.659,2,Current Customer
11561,323,2.0,4800.2176,1,Top/Best Customers
11562,216,1.0,187.8058,0,Lost/Needed Attention Customers
11563,207,1.0,59.659,0,Lost/Needed Attention Customers
11564,316,2.0,4827.8426,1,Top/Best Customers
11565,142,1.0,38.664,2,Current Customer
11566,21,3.5,3169.2961000000005,1,Top/Best Customers
11567,319,1.0,59.659,0,Lost/Needed Attention Customers
11568,130,3.0,12802.0436,1,Top/Best Customers
11569,69,1.0,38.664,2,Current Customer
11570,320,2.0,4852.5077,1,Top/Best Customers
11571,314,2.0,9977.265599999999,1,Top/Best Customers
11572,326,2.0,14397.130924999998,1,Top/Best Customers
11573,185,1.0,38.664,0,Lost/Needed Attention Customers
11574,319,1.0,38.664,0,Lost/Needed Attention Customers
11575,134,3.0,14397.130924999998,1,Top/Best Customers
11576,311,2.0,7626.0467,1,Top/Best Customers
11577,322,2.0,4800.2176,1,Top/Best Customers
11578,322,2.0,10029.344400000002,1,Top/Best Customers
11579,181,1.0,97.1958,0,Lost/Needed Attention Customers
11580,287,1.0,38.664,0,Lost/Needed Attention Customers
11581,67,3.5,616.955,1,Top/Best Customers
11582,311,2.0,7413.509399999999,1,Top/Best Customers
11583,295,2.0,9946.469400000002,1,Top/Best Customers
11584,134,1.0,9.934,2,Current Customer
11585,18,1.0,55.239,2,Current Customer
11586,92,1.0,9.934,2,Current Customer
11587,294,2.0,13275.711200000002,1,Top/Best Customers
11588,261,2.0,4827.8426,1,Top/Best Customers
11589,238,1.0,33.1058,0,Lost/Needed Attention Customers
11590,250,2.0,10004.679300000002,1,Top/Best Customers
11591,250,2.0,9074.4922,1,Top/Best Customers
11592,261,2.0,9030.9772,1,Top/Best Customers
11593,223,2.0,9103.2442,1,Top/Best Customers
11594,164,1.0,196.6458,0,Lost/Needed Attention Customers
11595,29,1.0,38.664,2,Current Customer
11596,119,1.0,165.6507,2,Current Customer
11597,23,1.0,38.664,2,Current Customer
11598,310,2.0,13238.496300000003,1,Top/Best Customers
11599,230,2.0,14397.130924999998,1,Top/Best Customers
11600,267,1.0,38.664,0,Lost/Needed Attention Customers
11601,235,2.0,14397.130924999998,1,Top/Best Customers
11602,202,1.0,38.664,0,Lost/Needed Attention Customers
11603,112,3.0,12777.378499999999,1,Top/Best Customers
11604,104,3.0,14397.130924999998,1,Top/Best Customers
11605,334,2.0,4800.2176,1,Top/Best Customers
11606,214,2.0,14314.291600000002,1,Top/Best Customers
11607,232,2.0,11694.414100000002,1,Top/Best Customers
11608,46,1.0,38.664,2,Current Customer
11609,66,3.0,14397.130924999998,1,Top/Best Customers
11610,88,3.0,14397.130924999998,1,Top/Best Customers
11611,213,2.0,6489.9524,1,Top/Best Customers
11612,71,3.0,14397.130924999998,1,Top/Best Customers
11613,279,2.0,9946.4694,1,Top/Best Customers
11614,298,2.0,12823.4568,1,Top/Best Customers
11615,290,3.0,14397.130924999998,1,Top/Best Customers
11616,288,3.0,14397.130924999998,1,Top/Best Customers
11617,296,2.0,11768.3716,1,Top/Best Customers
11618,353,1.0,10475.2232,0,Lost/Needed Attention Customers
11619,57,3.5,1434.2355999999997,1,Top/Best Customers
11620,185,2.0,142.6887,1,Top/Best Customers
11621,90,2.0,670.7795,1,Top/Best Customers
11622,227,2.0,583.5836999999999,1,Top/Best Customers
11623,277,2.0,14397.130924999998,1,Top/Best Customers
11624,279,2.0,6517.5774,1,Top/Best Customers
11625,280,2.0,11694.447100000001,1,Top/Best Customers
11626,296,2.0,11845.246600000002,1,Top/Best Customers
11627,80,2.0,111.00840000000001,1,Top/Best Customers
11628,303,2.0,9030.9772,1,Top/Best Customers
11629,285,2.0,11750.7358,1,Top/Best Customers
11630,276,2.0,9158.5164,1,Top/Best Customers
11631,34,3.5,1922.2032000000002,1,Top/Best Customers
11632,25,3.5,2525.0585,1,Top/Best Customers
11633,14,2.0,251.0892,2,Current Customer
11634,277,2.0,84.9415,0,Lost/Needed Attention Customers
11635,129,2.0,90.9085,1,Top/Best Customers
11636,10,2.0,251.08920000000003,2,Current Customer
11637,347,2.0,84.9415,0,Lost/Needed Attention Customers
11638,101,2.0,251.0892,1,Top/Best Customers
11639,20,2.0,554.8981,1,Top/Best Customers
11640,30,3.5,1496.4576000000002,1,Top/Best Customers
11641,163,3.5,883.2822,1,Top/Best Customers
11642,4,3.5,1724.9605000000006,1,Top/Best Customers
11643,208,2.0,320.91409999999996,1,Top/Best Customers
11644,23,2.0,90.9085,2,Current Customer
11645,25,2.0,499.3166,1,Top/Best Customers
11646,187,2.0,191.132,1,Top/Best Customers
11647,347,1.0,13071.8185,0,Lost/Needed Attention Customers
11648,148,2.0,98.334,1,Top/Best Customers
11649,280,2.0,142.07,1,Top/Best Customers
11650,42,2.0,308.21770000000004,1,Top/Best Customers
11651,102,3.5,432.442,1,Top/Best Customers
11652,41,3.5,1161.3,1,Top/Best Customers
11653,108,2.0,612.0266,1,Top/Best Customers
11654,279,2.0,11833.610800000002,1,Top/Best Customers
11655,57,2.0,111.00840000000001,2,Current Customer
11656,16,2.0,251.0892,2,Current Customer
11658,188,2.0,301.5545,1,Top/Best Customers
11659,22,3.5,567.4177999999999,1,Top/Best Customers
11660,165,3.5,1067.5298,1,Top/Best Customers
11661,45,3.5,710.1175,1,Top/Best Customers
11662,206,2.0,221.5968,1,Top/Best Customers
11663,347,2.0,14397.130924999998,1,Top/Best Customers
11664,341,2.0,14397.130924999998,1,Top/Best Customers
11665,348,2.0,11750.735800000002,1,Top/Best Customers
11666,355,2.0,14397.130924999998,1,Top/Best Customers
11667,40,2.0,142.07,2,Current Customer
11668,24,2.0,308.21770000000004,2,Current Customer
11669,162,2.0,361.20259999999996,1,Top/Best Customers
11670,132,2.0,221.5968,1,Top/Best Customers
11671,295,2.0,11883.335799999999,1,Top/Best Customers
11672,132,2.0,191.132,1,Top/Best Customers
11673,331,2.0,821.8879999999999,1,Top/Best Customers
11674,163,2.0,199.8172,1,Top/Best Customers
11675,353,2.0,6517.5774,1,Top/Best Customers
11676,50,2.0,142.07,2,Current Customer
11677,59,3.5,805.3793000000001,1,Top/Best Customers
11678,357,2.0,9086.2272,1,Top/Best Customers
11679,60,2.0,364.53970000000004,1,Top/Best Customers
11680,9,2.0,148.037,2,Current Customer
11681,64,2.0,387.7445,1,Top/Best Customers
11682,50,2.0,719.311,1,Top/Best Customers
11683,355,2.0,14203.791600000002,1,Top/Best Customers
11684,47,2.0,148.037,2,Current Customer
11685,46,2.0,298.1069,1,Top/Best Customers
11686,279,2.0,308.21770000000004,1,Top/Best Customers
11687,221,2.0,177.86079999999998,1,Top/Best Customers
11688,348,2.0,14397.130924999998,1,Top/Best Customers
11689,148,2.0,98.334,1,Top/Best Customers
11690,277,2.0,11664.5458,1,Top/Best Customers
11691,254,2.0,278.3497,1,Top/Best Customers
11692,10,2.0,148.037,2,Current Customer
11693,365,1.0,2535.964,0,Lost/Needed Attention Customers
11694,122,2.0,308.21770000000004,1,Top/Best Customers
11695,162,2.0,308.21770000000004,1,Top/Best Customers
11696,274,2.0,6489.9524,1,Top/Best Customers
11697,116,2.0,437.4694999999999,1,Top/Best Customers
11698,14,3.5,470.0671000000001,1,Top/Best Customers
11699,172,2.0,335.666,1,Top/Best Customers
11700,233,2.0,387.7445,1,Top/Best Customers
11701,269,2.0,308.21770000000004,1,Top/Best Customers
11702,75,2.0,199.8172,1,Top/Best Customers
11703,73,2.0,221.5968,1,Top/Best Customers
11704,195,2.0,148.037,1,Top/Best Customers
11705,246,2.0,14395.222,1,Top/Best Customers
11706,116,2.0,98.334,1,Top/Best Customers
11707,249,2.0,14397.130924999998,1,Top/Best Customers
11708,245,2.0,11678.701000000001,1,Top/Best Customers
11709,106,3.5,988.0695000000001,1,Top/Best Customers
11710,47,2.0,177.86079999999998,2,Current Customer
11711,2,3.5,2741.1643000000013,1,Top/Best Customers
11712,91,3.5,255.21090000000004,1,Top/Best Customers
11713,68,2.0,709.2334,1,Top/Best Customers
11714,259,2.0,148.037,1,Top/Best Customers
11715,29,2.0,357.94269999999995,2,Current Customer
11716,15,2.0,199.81719999999999,2,Current Customer
11717,31,2.0,671.7406,1,Top/Best Customers
11718,313,2.0,221.59679999999997,1,Top/Best Customers
11719,130,3.5,740.1735000000001,1,Top/Best Customers
11720,188,2.0,413.03799999999995,1,Top/Best Customers
11721,103,2.0,279.344,1,Top/Best Customers
11722,80,2.0,421.9995,1,Top/Best Customers
11723,25,3.5,411.54650000000004,1,Top/Best Customers
11724,45,3.5,644.2262000000001,1,Top/Best Customers
11725,271,2.0,368.7054,1,Top/Best Customers
11726,52,2.0,1025.7273,1,Top/Best Customers
11727,269,2.0,11856.8491,1,Top/Best Customers
11728,83,2.0,287.22270000000003,1,Top/Best Customers
11729,17,2.0,591.0316,2,Current Customer
11730,20,2.0,478.3216,2,Current Customer
11731,177,2.0,420.8172,1,Top/Best Customers
11732,166,2.0,466.22170000000006,1,Top/Best Customers
11733,21,2.0,569.031,1,Top/Best Customers
11734,205,2.0,300.07400000000007,1,Top/Best Customers
11735,37,2.0,287.22270000000003,2,Current Customer
11736,55,2.0,486.0565,1,Top/Best Customers
11737,195,2.0,178.8222,1,Top/Best Customers
11738,32,3.5,912.2662,1,Top/Best Customers
11739,287,2.0,14397.130924999998,1,Top/Best Customers
11740,10,3.5,1414.5661999999995,1,Top/Best Customers
11741,342,2.0,12244.704099999999,1,Top/Best Customers
11742,251,2.0,14284.722,1,Top/Best Customers
11743,257,2.0,6517.5774,1,Top/Best Customers
11744,154,2.0,121.075,1,Top/Best Customers
11745,269,2.0,14397.130924999998,1,Top/Best Customers
11746,80,2.0,178.8222,1,Top/Best Customers
11747,107,2.0,265.0897,1,Top/Best Customers
11748,88,3.5,246.5146,1,Top/Best Customers
11749,28,3.0,69.5046,2,Current Customer
11750,119,3.0,14397.130924999998,1,Top/Best Customers
11751,195,3.0,14397.130924999998,1,Top/Best Customers
11752,53,3.0,525.6153999999999,1,Top/Best Customers
11753,105,3.0,86.0796,1,Top/Best Customers
11754,182,3.0,14397.130924999998,1,Top/Best Customers
11755,164,3.0,92.27859999999998,1,Top/Best Customers
11756,95,3.0,14397.130924999998,1,Top/Best Customers
11757,62,3.0,101.2291,1,Top/Best Customers
11758,65,3.0,101.2291,1,Top/Best Customers
11759,203,3.0,8899.7254,1,Top/Best Customers
11760,70,3.0,1140.0067,1,Top/Best Customers
11761,183,3.0,14397.130924999998,1,Top/Best Customers
11762,206,3.0,14397.130924999998,1,Top/Best Customers
11763,77,3.0,199.97220000000002,1,Top/Best Customers
11764,205,3.0,14397.130924999998,1,Top/Best Customers
11765,186,3.0,14397.130924999998,1,Top/Best Customers
11766,202,3.0,14397.130924999998,1,Top/Best Customers
11767,200,3.0,14397.130924999998,1,Top/Best Customers
11768,198,3.0,11666.7006,1,Top/Best Customers
11769,132,3.5,1911.7278999999999,1,Top/Best Customers
11770,99,2.0,178.8222,1,Top/Best Customers
11771,188,2.0,170.12579999999997,1,Top/Best Customers
11772,258,2.0,11694.414100000002,1,Top/Best Customers
11773,273,2.0,11928.121600000002,1,Top/Best Customers
11774,229,2.0,9086.2272,1,Top/Best Customers
11775,239,2.0,11694.447100000001,1,Top/Best Customers
11776,239,2.0,12244.704099999999,1,Top/Best Customers
11777,220,2.0,14284.6776,1,Top/Best Customers
11778,213,2.0,6489.9524,1,Top/Best Customers
11779,219,2.0,6489.9524,1,Top/Best Customers
11780,224,2.0,14397.130924999998,1,Top/Best Customers
11781,50,2.0,380.0095,1,Top/Best Customers
11782,134,2.0,503.0514,1,Top/Best Customers
11783,262,2.0,287.22270000000003,1,Top/Best Customers
11784,42,3.5,721.1344000000001,1,Top/Best Customers
11785,150,2.0,127.042,1,Top/Best Customers
11786,5,2.0,343.54470000000003,2,Current Customer
11787,84,2.0,287.22270000000003,1,Top/Best Customers
11788,161,2.0,949.3166,1,Top/Best Customers
11789,275,2.0,121.075,1,Top/Best Customers
11790,251,2.0,533.5272,1,Top/Best Customers
11791,58,2.0,226.4808,1,Top/Best Customers
11792,212,2.0,226.4808,1,Top/Best Customers
11793,352,2.0,260.66970000000003,0,Lost/Needed Attention Customers
11795,64,2.0,127.042,2,Current Customer
11796,243,2.0,14397.130924999998,1,Top/Best Customers
11797,213,2.0,14397.130924999998,1,Top/Best Customers
11798,231,2.0,9202.6942,1,Top/Best Customers
11799,233,2.0,14309.694799999997,1,Top/Best Customers
11800,168,2.0,178.8222,1,Top/Best Customers
11801,28,2.0,137.65,2,Current Customer
11802,58,3.5,560.5998000000001,1,Top/Best Customers
11803,66,2.0,851.7783999999999,1,Top/Best Customers
11804,169,2.0,378.9045,1,Top/Best Customers
11805,84,2.0,308.21770000000004,1,Top/Best Customers
11806,117,2.0,199.81719999999999,1,Top/Best Customers
11807,138,2.0,499.3166,1,Top/Best Customers
11808,95,3.5,2058.4829,1,Top/Best Customers
11809,232,2.0,11747.4208,1,Top/Best Customers
11810,218,2.0,14397.130924999998,1,Top/Best Customers
11811,225,2.0,6517.5774,1,Top/Best Customers
11812,224,2.0,9086.2272,1,Top/Best Customers
11813,214,2.0,9202.6942,1,Top/Best Customers
11814,142,2.0,270.504,1,Top/Best Customers
11815,338,2.0,14397.130924999998,1,Top/Best Customers
11816,342,2.0,9158.4942,1,Top/Best Customers
11817,350,2.0,6517.5774,1,Top/Best Customers
11818,363,2.0,14397.130924999998,1,Top/Best Customers
11819,12,2.0,199.81719999999999,2,Current Customer
11820,53,3.5,500.7532,1,Top/Best Customers
11821,147,2.0,727.7862,1,Top/Best Customers
11822,155,2.0,137.65,1,Top/Best Customers
11823,5,3.5,1041.4959,1,Top/Best Customers
11824,19,3.5,664.1937,1,Top/Best Customers
11825,350,2.0,9086.2272,1,Top/Best Customers
11826,347,2.0,6517.5774,1,Top/Best Customers
11827,50,3.5,1869.5392000000004,1,Top/Best Customers
11828,284,2.0,148.037,1,Top/Best Customers
11829,221,2.0,484.808,1,Top/Best Customers
11830,363,2.0,11750.735800000002,1,Top/Best Customers
11831,352,2.0,9158.4942,1,Top/Best Customers
11832,141,2.0,303.7977,1,Top/Best Customers
11833,61,3.5,692.3712,1,Top/Best Customers
11834,349,2.0,9103.2442,1,Top/Best Customers
11835,255,2.0,14397.130924999998,1,Top/Best Customers
11836,281,2.0,77.339,0,Lost/Needed Attention Customers
11837,342,2.0,14318.7116,1,Top/Best Customers
11838,153,2.0,409.82259999999997,1,Top/Best Customers
11839,230,2.0,11833.610800000002,1,Top/Best Customers
11840,269,2.0,137.65,1,Top/Best Customers
11841,83,3.5,952.6209,1,Top/Best Customers
11842,55,2.0,218.72379999999998,1,Top/Best Customers
11843,326,2.0,304.759,1,Top/Best Customers
11844,17,2.0,303.7977,2,Current Customer
11845,50,3.5,609.5404000000001,1,Top/Best Customers
11846,202,2.0,93.91399999999999,1,Top/Best Customers
11847,74,2.0,303.7977,1,Top/Best Customers
11848,53,2.0,195.3972,2,Current Customer
11849,17,2.0,789.9978,1,Top/Best Customers
11850,239,2.0,494.8966,1,Top/Best Customers
11851,54,2.0,93.91399999999999,2,Current Customer
11852,148,2.0,303.7977,1,Top/Best Customers
11853,222,2.0,143.617,1,Top/Best Customers
11854,227,2.0,14397.130924999998,1,Top/Best Customers
11855,139,2.0,143.617,1,Top/Best Customers
11856,28,2.0,378.9045,2,Current Customer
11857,54,2.0,303.7977,1,Top/Best Customers
11858,200,2.0,93.91399999999999,1,Top/Best Customers
11859,58,2.0,121.075,2,Current Customer
11860,77,2.0,77.339,2,Current Customer
11861,37,3.5,843.4799000000002,1,Top/Best Customers
11862,97,2.0,509.11780000000005,1,Top/Best Customers
11863,146,2.0,97.1628,1,Top/Best Customers
11864,236,2.0,97.1628,1,Top/Best Customers
11865,114,2.0,363.3905,1,Top/Best Customers
11866,276,2.0,47.4598,0,Lost/Needed Attention Customers
11867,97,2.0,257.3435,1,Top/Best Customers
11868,42,3.5,687.9512000000001,1,Top/Best Customers
11869,12,3.5,924.3772999999999,1,Top/Best Customers
11870,11,2.0,954.8416,1,Top/Best Customers
11871,244,2.0,77.339,1,Top/Best Customers
11872,217,2.0,14397.130924999998,1,Top/Best Customers
11873,236,2.0,14318.7116,1,Top/Best Customers
11874,10,2.0,292.814,2,Current Customer
11875,1,3.5,805.3905,1,Top/Best Customers
11876,126,2.0,257.34350000000006,1,Top/Best Customers
11877,31,2.0,47.4598,2,Current Customer
11878,47,2.0,257.34350000000006,1,Top/Best Customers
11879,87,2.0,448.4424,1,Top/Best Customers
11880,86,2.0,148.943,1,Top/Best Customers
11881,42,2.0,939.9686000000002,1,Top/Best Customers
11882,200,2.0,97.1628,1,Top/Best Customers
11883,75,2.0,178.8222,1,Top/Best Customers
11884,30,2.0,287.22270000000003,2,Current Customer
11885,358,2.0,9086.2272,1,Top/Best Customers
11886,225,2.0,11642.335299999999,1,Top/Best Customers
11887,215,2.0,257.34350000000006,1,Top/Best Customers
11888,316,1.0,7879.6224,0,Lost/Needed Attention Customers
11889,330,2.0,148.94299999999998,0,Lost/Needed Attention Customers
11890,207,2.0,445.09399999999994,1,Top/Best Customers
11891,212,2.0,287.22270000000003,1,Top/Best Customers
11892,190,3.0,14131.812100000001,1,Top/Best Customers
11893,189,3.0,14341.938900000001,1,Top/Best Customers
11894,206,3.0,14397.130924999998,1,Top/Best Customers
11895,187,3.0,14280.014599999999,1,Top/Best Customers
11896,201,3.0,14397.130924999998,1,Top/Best Customers
11897,106,3.0,14397.130924999998,1,Top/Best Customers
11898,189,3.0,14397.130924999998,1,Top/Best Customers
11899,204,3.0,14397.130924999998,1,Top/Best Customers
11900,201,3.0,14397.130924999998,1,Top/Best Customers
11901,80,3.0,14397.130924999998,1,Top/Best Customers
11902,30,3.0,147.9155,1,Top/Best Customers
11903,199,3.0,11653.4406,1,Top/Best Customers
11904,211,3.0,14397.130924999998,1,Top/Best Customers
11905,206,3.0,14397.130924999998,1,Top/Best Customers
11906,200,3.0,14397.130924999998,1,Top/Best Customers
11907,192,3.0,14222.0904,1,Top/Best Customers
11908,158,3.0,8927.3504,1,Top/Best Customers
11909,180,3.0,14397.130924999998,1,Top/Best Customers
11910,178,3.0,14308.788899999998,1,Top/Best Customers
11911,38,3.0,83.3613,1,Top/Best Customers
11912,67,3.0,14397.130924999998,1,Top/Best Customers
11913,33,3.0,53.636799999999994,2,Current Customer
11914,158,3.0,14397.130924999998,1,Top/Best Customers
11915,157,3.0,14397.130924999998,1,Top/Best Customers
11916,160,3.0,14397.130924999998,1,Top/Best Customers
11917,162,3.0,14397.130924999998,1,Top/Best Customers
11918,64,3.0,14397.130924999998,1,Top/Best Customers
11919,38,3.0,14397.130924999998,1,Top/Best Customers
